% pp non-regulatory
gene_223,gene_994,pp,directed,0.928
gene_223,gene_295,pp,directed,0.926
gene_223,gene_802,pp,directed,0.945
gene_223,gene_380,pp,directed,0.941
gene_223,gene_524,pp,directed,0.924
gene_223,gene_876,pp,directed,0.915
gene_223,gene_391,pp,directed,0.924
gene_223,gene_505,pp,directed,0.907
gene_223,gene_384,pp,directed,0.911
gene_223,gene_151,pp,directed,0.765
gene_223,gene_265,pp,directed,0.946
gene_223,gene_385,pp,directed,0.91
gene_197,gene_910,pp,directed,0.873
gene_197,gene_403,pp,directed,0.937
gene_197,gene_229,pp,directed,0.903
gene_197,gene_742,pp,directed,0.888
gene_197,gene_457,pp,directed,0.777
gene_197,gene_328,pp,directed,0.756
gene_197,gene_340,pp,directed,0.754
gene_197,gene_976,pp,directed,0.823
gene_197,gene_841,pp,directed,0.86
gene_197,gene_849,pp,directed,0.721
gene_197,gene_305,pp,directed,0.936
gene_197,gene_295,pp,directed,0.999
gene_197,gene_365,pp,directed,0.943
gene_197,gene_769,pp,directed,0.854
gene_197,gene_426,pp,directed,0.943
gene_197,gene_847,pp,directed,0.723
gene_197,gene_325,pp,directed,0.915
gene_197,gene_443,pp,directed,0.83
gene_197,gene_959,pp,directed,0.747
gene_197,gene_785,pp,directed,0.776
gene_197,gene_671,pp,directed,0.713
gene_197,gene_262,pp,directed,0.757
gene_197,gene_132,pp,directed,0.821
gene_197,gene_187,pp,directed,0.836
gene_197,gene_266,pp,directed,0.924
gene_197,gene_164,pp,directed,0.998
gene_197,gene_960,pp,directed,0.996
gene_197,gene_935,pp,directed,0.754
gene_197,gene_933,pp,directed,0.745
gene_197,gene_585,pp,directed,0.902
gene_197,gene_524,pp,directed,0.999
gene_197,gene_385,pp,directed,0.727
gene_197,gene_594,pp,directed,0.822
gene_197,gene_113,pp,directed,0.942
gene_197,gene_253,pp,directed,0.898
gene_197,gene_866,pp,directed,0.774
gene_197,gene_330,pp,directed,0.903
gene_197,gene_918,pp,directed,0.8
gene_197,gene_523,pp,directed,0.797
gene_197,gene_957,pp,directed,0.719
gene_197,gene_513,pp,directed,0.993
gene_197,gene_791,pp,directed,0.733
gene_197,gene_875,pp,directed,0.777
gene_197,gene_611,pp,directed,0.906
gene_197,gene_898,pp,directed,0.706
gene_197,gene_627,pp,directed,0.719
gene_197,gene_601,pp,directed,0.96
gene_197,gene_981,pp,directed,0.729
gene_197,gene_663,pp,directed,0.831
gene_197,gene_604,pp,directed,0.721
gene_197,gene_214,pp,directed,0.728
gene_197,gene_144,pp,directed,0.834
gene_197,gene_700,pp,directed,0.784
gene_197,gene_33,pp,directed,0.925
gene_197,gene_126,pp,directed,0.744
gene_197,gene_692,pp,directed,0.91
gene_197,gene_60,pp,directed,0.956
gene_197,gene_610,pp,directed,0.906
gene_197,gene_68,pp,directed,0.716
gene_197,gene_366,pp,directed,0.86
gene_197,gene_673,pp,directed,0.844
gene_197,gene_787,pp,directed,0.824
gene_197,gene_65,pp,directed,0.843
gene_197,gene_871,pp,directed,0.94
gene_197,gene_553,pp,directed,0.812
gene_197,gene_48,pp,directed,0.983
gene_197,gene_438,pp,directed,0.856
gene_197,gene_809,pp,directed,0.79
gene_197,gene_341,pp,directed,0.865
gene_197,gene_369,pp,directed,0.999
gene_197,gene_74,pp,directed,0.892
gene_197,gene_461,pp,directed,0.725
gene_197,gene_81,pp,directed,0.713
gene_197,gene_685,pp,directed,0.932
gene_197,gene_507,pp,directed,0.87
gene_197,gene_697,pp,directed,0.803
gene_197,gene_4,pp,directed,0.993
gene_197,gene_739,pp,directed,0.836
gene_197,gene_596,pp,directed,0.922
gene_197,gene_599,pp,directed,0.781
gene_197,gene_5,pp,directed,0.782
gene_197,gene_625,pp,directed,0.703
gene_197,gene_227,pp,directed,0.999
gene_197,gene_460,pp,directed,0.719
gene_197,gene_449,pp,directed,0.927
gene_197,gene_660,pp,directed,0.836
gene_197,gene_417,pp,directed,0.835
gene_197,gene_484,pp,directed,0.826
gene_197,gene_772,pp,directed,0.914
gene_197,gene_770,pp,directed,0.995
gene_197,gene_865,pp,directed,0.758
gene_197,gene_406,pp,directed,0.742
gene_197,gene_8,pp,directed,0.934
gene_197,gene_121,pp,directed,0.737
gene_197,gene_732,pp,directed,0.817
gene_197,gene_139,pp,directed,0.718
gene_197,gene_972,pp,directed,0.847
gene_197,gene_500,pp,directed,0.916
gene_197,gene_734,pp,directed,0.927
gene_197,gene_158,pp,directed,0.999
gene_197,gene_577,pp,directed,0.92
gene_197,gene_10,pp,directed,0.942
gene_197,gene_14,pp,directed,0.972
gene_197,gene_51,pp,directed,0.772
gene_197,gene_455,pp,directed,0.833
gene_197,gene_820,pp,directed,0.87
gene_197,gene_192,pp,directed,0.993
gene_197,gene_900,pp,directed,0.922
gene_197,gene_499,pp,directed,0.707
gene_197,gene_165,pp,directed,0.726
gene_197,gene_97,pp,directed,0.736
gene_804,gene_110,pp,directed,0.848
gene_804,gene_913,pp,directed,0.858
gene_804,gene_531,pp,directed,0.824
gene_804,gene_811,pp,directed,0.804
gene_804,gene_999,pp,directed,0.758
gene_804,gene_948,pp,directed,0.721
gene_804,gene_225,pp,directed,0.751
gene_804,gene_863,pp,directed,0.88
gene_804,gene_470,pp,directed,0.904
gene_804,gene_649,pp,directed,0.926
gene_804,gene_148,pp,directed,0.754
gene_804,gene_794,pp,directed,0.966
gene_804,gene_165,pp,directed,0.711
gene_804,gene_427,pp,directed,0.989
gene_804,gene_551,pp,directed,0.93
gene_804,gene_236,pp,directed,0.799
gene_804,gene_432,pp,directed,0.819
gene_804,gene_787,pp,directed,0.782
gene_804,gene_760,pp,directed,0.854
gene_804,gene_565,pp,directed,0.759
gene_804,gene_692,pp,directed,0.831
gene_804,gene_615,pp,directed,0.875
gene_804,gene_479,pp,directed,0.865
gene_548,gene_441,pp,directed,0.981
gene_548,gene_259,pp,directed,0.716
gene_548,gene_688,pp,directed,0.955
gene_548,gene_957,pp,directed,0.758
gene_548,gene_249,pp,directed,0.965
gene_548,gene_211,pp,directed,0.97
gene_548,gene_149,pp,directed,0.912
gene_548,gene_526,pp,directed,0.824
gene_548,gene_158,pp,directed,0.964
gene_548,gene_734,pp,directed,0.702
gene_205,gene_876,pp,directed,0.916
gene_205,gene_391,pp,directed,0.924
gene_205,gene_524,pp,directed,0.931
gene_205,gene_265,pp,directed,0.946
gene_205,gene_385,pp,directed,0.911
gene_205,gene_151,pp,directed,0.856
gene_205,gene_384,pp,directed,0.921
gene_205,gene_505,pp,directed,0.927
gene_205,gene_223,pp,directed,0.915
gene_205,gene_910,pp,directed,0.937
gene_205,gene_380,pp,directed,0.909
gene_205,gene_994,pp,directed,0.927
gene_205,gene_295,pp,directed,0.929
gene_205,gene_802,pp,directed,0.966
gene_205,gene_183,pp,directed,0.96
gene_205,gene_948,pp,directed,0.911
gene_205,gene_671,pp,directed,0.957
gene_205,gene_685,pp,directed,0.92
gene_205,gene_227,pp,directed,0.929
gene_205,gene_283,pp,directed,0.929
gene_205,gene_672,pp,directed,0.931
gene_205,gene_961,pp,directed,0.91
gene_205,gene_326,pp,directed,0.743
gene_205,gene_228,pp,directed,0.925
gene_205,gene_158,pp,directed,0.946
gene_205,gene_734,pp,directed,0.971
gene_205,gene_824,pp,directed,0.913
gene_205,gene_27,pp,directed,0.958
gene_205,gene_702,pp,directed,0.907
gene_205,gene_791,pp,directed,0.923
gene_205,gene_979,pp,directed,0.923
gene_205,gene_268,pp,directed,0.969
gene_84,gene_615,pp,directed,0.863
gene_84,gene_39,pp,directed,0.976
gene_84,gene_165,pp,directed,0.708
gene_84,gene_158,pp,directed,0.731
gene_84,gene_79,pp,directed,0.78
gene_84,gene_397,pp,directed,0.76
gene_84,gene_754,pp,directed,0.718
gene_505,gene_910,pp,directed,0.988
gene_505,gene_643,pp,directed,0.955
gene_505,gene_223,pp,directed,0.907
gene_505,gene_324,pp,directed,0.949
gene_505,gene_102,pp,directed,0.722
gene_505,gene_921,pp,directed,0.786
gene_505,gene_148,pp,directed,0.735
gene_505,gene_62,pp,directed,0.953
gene_505,gene_209,pp,directed,0.919
gene_505,gene_396,pp,directed,0.946
gene_505,gene_19,pp,directed,0.949
gene_505,gene_495,pp,directed,0.959
gene_505,gene_994,pp,directed,0.929
gene_505,gene_508,pp,directed,0.827
gene_505,gene_295,pp,directed,0.963
gene_505,gene_671,pp,directed,0.992
gene_505,gene_948,pp,directed,0.994
gene_505,gene_870,pp,directed,0.792
gene_505,gene_662,pp,directed,0.945
gene_505,gene_391,pp,directed,0.846
gene_505,gene_876,pp,directed,0.969
gene_505,gene_164,pp,directed,0.736
gene_505,gene_585,pp,directed,0.736
gene_505,gene_617,pp,directed,0.78
gene_505,gene_964,pp,directed,0.841
gene_505,gene_935,pp,directed,0.803
gene_505,gene_593,pp,directed,0.974
gene_505,gene_127,pp,directed,0.745
gene_505,gene_258,pp,directed,0.724
gene_505,gene_385,pp,directed,0.747
gene_505,gene_116,pp,directed,0.858
gene_505,gene_151,pp,directed,0.906
gene_505,gene_564,pp,directed,0.78
gene_505,gene_174,pp,directed,0.795
gene_505,gene_242,pp,directed,0.988
gene_505,gene_957,pp,directed,0.732
gene_505,gene_771,pp,directed,0.74
gene_505,gene_414,pp,directed,0.95
gene_505,gene_927,pp,directed,0.794
gene_505,gene_791,pp,directed,0.987
gene_505,gene_702,pp,directed,0.948
gene_505,gene_722,pp,directed,0.822
gene_505,gene_898,pp,directed,0.757
gene_505,gene_768,pp,directed,0.721
gene_505,gene_604,pp,directed,0.952
gene_505,gene_565,pp,directed,0.92
gene_505,gene_205,pp,directed,0.927
gene_505,gene_692,pp,directed,0.763
gene_505,gene_126,pp,directed,0.969
gene_505,gene_590,pp,directed,0.912
gene_505,gene_135,pp,directed,0.992
gene_505,gene_366,pp,directed,0.983
gene_505,gene_868,pp,directed,0.878
gene_505,gene_268,pp,directed,0.977
gene_505,gene_549,pp,directed,0.929
gene_505,gene_65,pp,directed,0.952
gene_505,gene_861,pp,directed,0.979
gene_505,gene_461,pp,directed,0.961
gene_505,gene_74,pp,directed,0.701
gene_505,gene_809,pp,directed,0.767
gene_505,gene_674,pp,directed,0.995
gene_505,gene_48,pp,directed,0.79
gene_505,gene_236,pp,directed,0.716
gene_505,gene_697,pp,directed,0.941
gene_505,gene_685,pp,directed,0.922
gene_505,gene_719,pp,directed,0.999
gene_505,gene_625,pp,directed,0.962
gene_505,gene_302,pp,directed,0.839
gene_505,gene_227,pp,directed,0.941
gene_505,gene_599,pp,directed,0.962
gene_505,gene_751,pp,directed,0.858
gene_505,gene_283,pp,directed,0.877
gene_505,gene_930,pp,directed,0.967
gene_505,gene_449,pp,directed,0.985
gene_505,gene_629,pp,directed,0.954
gene_505,gene_519,pp,directed,0.929
gene_505,gene_228,pp,directed,0.927
gene_505,gene_169,pp,directed,0.956
gene_505,gene_770,pp,directed,0.717
gene_505,gene_865,pp,directed,0.742
gene_505,gene_326,pp,directed,0.932
gene_505,gene_158,pp,directed,0.998
gene_505,gene_14,pp,directed,0.818
gene_505,gene_213,pp,directed,0.813
gene_505,gene_152,pp,directed,0.816
gene_505,gene_734,pp,directed,0.998
gene_505,gene_139,pp,directed,0.775
gene_505,gene_732,pp,directed,0.996
gene_505,gene_27,pp,directed,0.973
gene_505,gene_165,pp,directed,0.936
gene_505,gene_998,pp,directed,0.924
gene_505,gene_558,pp,directed,0.717
gene_505,gene_427,pp,directed,0.789
gene_980,gene_226,pp,directed,0.735
gene_980,gene_975,pp,directed,0.766
gene_980,gene_236,pp,directed,0.878
gene_980,gene_298,pp,directed,0.737
gene_980,gene_383,pp,directed,0.879
gene_980,gene_861,pp,directed,0.75
gene_656,gene_35,pp,directed,0.804
gene_656,gene_503,pp,directed,0.911
gene_656,gene_822,pp,directed,0.999
gene_656,gene_360,pp,directed,0.847
gene_656,gene_984,pp,directed,0.86
gene_656,gene_448,pp,directed,0.953
gene_656,gene_231,pp,directed,0.99
gene_656,gene_757,pp,directed,0.707
gene_656,gene_992,pp,directed,0.918
gene_656,gene_364,pp,directed,0.999
gene_656,gene_90,pp,directed,0.969
gene_656,gene_535,pp,directed,0.857
gene_656,gene_966,pp,directed,0.909
gene_656,gene_94,pp,directed,0.973
gene_656,gene_718,pp,directed,0.993
gene_656,gene_850,pp,directed,0.999
gene_656,gene_774,pp,directed,0.999
gene_656,gene_246,pp,directed,0.918
gene_656,gene_311,pp,directed,0.999
gene_656,gene_904,pp,directed,0.963
gene_656,gene_9,pp,directed,0.92
gene_656,gene_633,pp,directed,0.983
gene_656,gene_419,pp,directed,0.915
gene_656,gene_475,pp,directed,0.999
gene_656,gene_711,pp,directed,0.957
gene_656,gene_371,pp,directed,0.939
gene_656,gene_730,pp,directed,0.941
gene_656,gene_585,pp,directed,0.771
gene_656,gene_26,pp,directed,0.872
gene_656,gene_280,pp,directed,0.728
gene_656,gene_888,pp,directed,0.916
gene_656,gene_797,pp,directed,0.933
gene_656,gene_56,pp,directed,0.982
gene_656,gene_428,pp,directed,0.999
gene_656,gene_115,pp,directed,0.999
gene_656,gene_462,pp,directed,0.973
gene_656,gene_879,pp,directed,0.965
gene_656,gene_255,pp,directed,0.999
gene_656,gene_537,pp,directed,0.754
gene_656,gene_965,pp,directed,0.987
gene_656,gene_131,pp,directed,0.826
gene_656,gene_116,pp,directed,0.989
gene_656,gene_293,pp,directed,0.911
gene_656,gene_64,pp,directed,0.935
gene_656,gene_945,pp,directed,0.987
gene_656,gene_289,pp,directed,0.994
gene_656,gene_614,pp,directed,0.999
gene_656,gene_181,pp,directed,0.777
gene_656,gene_539,pp,directed,0.957
gene_656,gene_846,pp,directed,0.995
gene_656,gene_23,pp,directed,0.999
gene_656,gene_650,pp,directed,0.919
gene_656,gene_783,pp,directed,0.885
gene_656,gene_41,pp,directed,0.995
gene_656,gene_608,pp,directed,0.914
gene_656,gene_957,pp,directed,0.945
gene_656,gene_337,pp,directed,0.94
gene_656,gene_240,pp,directed,0.914
gene_656,gene_39,pp,directed,0.983
gene_656,gene_743,pp,directed,0.909
gene_656,gene_482,pp,directed,0.948
gene_656,gene_576,pp,directed,0.913
gene_656,gene_559,pp,directed,0.999
gene_656,gene_300,pp,directed,0.909
gene_656,gene_521,pp,directed,0.965
gene_656,gene_232,pp,directed,0.927
gene_656,gene_366,pp,directed,0.834
gene_656,gene_346,pp,directed,0.791
gene_656,gene_699,pp,directed,0.965
gene_656,gene_729,pp,directed,0.942
gene_656,gene_402,pp,directed,0.93
gene_656,gene_180,pp,directed,0.999
gene_656,gene_33,pp,directed,0.919
gene_656,gene_930,pp,directed,0.916
gene_656,gene_745,pp,directed,0.999
gene_656,gene_449,pp,directed,0.978
gene_656,gene_352,pp,directed,0.713
gene_656,gene_107,pp,directed,0.751
gene_656,gene_901,pp,directed,0.716
